from_station_id,to_station_id,distance_km
FR_GAP,FR_CHATEAU_ARNOUX_MAIRIE,52
FR_GAP,FR_EMBRUN,33
FR_GAP,FR_GRENOBLE,76
FR_GAP,FR_LE_CHEYLAS_LA_BUISSIERE,92
FR_GAP,FR_MOIRANS,93
FR_GAP,FR_ST_MARCEL_LES_VALENCE,100
FR_GAP,FR_VALENCE,102
FR_GARABIT,FR_ALLENC,60
FR_GARABIT,FR_AURILLAC,60
FR_GARABIT,FR_BALSIEGES,57
FR_GARABIT,FR_CHIRAC,50
FR_GARABIT,FR_LANDOS,53
FR_GARABIT,FR_NEUSSARGUES,24
FR_GARABIT,FR_RECOULES,70
FR_GARABIT,FR_ST_FLOUR_CHAUDES_AIGUES,10
FR_GARABIT,FR_ST_VIDAL,50
FR_GAZINET_CESTAS,FR_ARJUZANX,85
FR_GAZINET_CESTAS,FR_BASSENS,20
FR_GAZINET_CESTAS,FR_BORDEAUX_ST_JEAN,13
FR_GAZINET_CESTAS,FR_LANGON,43
FR_GAZINET_CESTAS,FR_LA_GORP,24
FR_GAZINET_CESTAS,FR_LE_BEC_D_AMBES,29
FR_GAZINET_CESTAS,FR_ST_CHRISTOLY_DE_BLAYE,44
FR_GAZINET_CESTAS,FR_ST_ETIENNE_DE_LISSE,49
FR_GENSAC_LA_PALLUE,FR_ANGOULEME,32
FR_GENSAC_LA_PALLUE,FR_AYTRE,85
FR_GENSAC_LA_PALLUE,FR_FONTAFIE,66
FR_GENSAC_LA_PALLUE,FR_LA_ROCHELLE_VILLE,88
FR_GENSAC_LA_PALLUE,FR_NIORT,75
FR_GENSAC_LA_PALLUE,FR_SAUJON,53
FR_GENSAC_LA_PALLUE,FR_ST_CHRISTOLY_DE_BLAYE,61
FR_GENSAC_LA_PALLUE,FR_ST_SEURIN_LIJARDIERES,22
FR_GENSAC_LA_PALLUE,FR_ST_SYMPHORIEN_DEUX_SEVRES,71
FR_GENSAC_LA_PALLUE,FR_VARS,32
FR_GIEN,FR_AMILLY,32
FR_GIEN,FR_ARZEMBOUY,75
FR_GIEN,FR_AUXERRE_ST_AMATRE,70
FR_GIEN,FR_BOURGES,70
FR_GIEN,FR_BOYNES,51
FR_GIEN,FR_CRAIN,71
FR_GIEN,FR_LES_AUBRAIS_ORLEANS,60
FR_GIEN,FR_MAISONCELLE,66
FR_GIEN,FR_MARIGNY_LES_USAGES,56
FR_GIEN,FR_MARMAGNE,72
FR_GIEN,FR_ORLEANS,59
FR_GIEN,FR_ST_FLORENTIN_VERGIGNY,87
FR_GIEN,FR_URZY,83
FR_GIEN,FR_VIERZON_VILLE,68
FR_GIEVRES,FR_ARGY,41
FR_GIEVRES,FR_AZAY_SUR_CHER,62
FR_GIEVRES,FR_BOURGES,59
FR_GIEVRES,FR_FAUBOURG_D_ORLEANS,11
FR_GIEVRES,FR_LES_AUBRAIS_ORLEANS,74
FR_GIEVRES,FR_MARMAGNE,51
FR_GIEVRES,FR_ORLEANS,72
FR_GIEVRES,FR_VIERZON_VILLE,30
FR_GIMEL,FR_BEYNAC_HAUTE_VIENNE,72
FR_GIMEL,FR_BRIVE_LA_GAILLARDE,30
FR_GIMEL,FR_CAZOULES,58
FR_GIMEL,FR_FLOIRAC_LOT,47
FR_GIMEL,FR_LAMATIVIE,39
FR_GIMEL,FR_LES_MARS,89
FR_GIMEL,FR_LIMOGES_BENEDICTINS,74
FR_GIMEL,FR_MEYMAC,35
FR_GIMEL,FR_SAIGNES_YDES,49
FR_GIMEL,FR_VARETZ,34
FR_GIMEL,FR_VIAM,35
FR_GIROUX,FR_ANDREZIEUX,55
FR_GIROUX,FR_AUREC,59
FR_GIROUX,FR_BEAUZAC,64
FR_GIROUX,FR_CLERMONT_FERRAND,39
FR_GIROUX,FR_MONTROND_LES_BAINS,51
FR_GIROUX,FR_PONT_DU_CHATEAU,29
FR_GIROUX,FR_ST_DIDIER_EN_VELAY,61
FR_GIROUX,FR_ST_JUST_ST_RAMBERT,56
FR_GISORS,FR_ABANCOURT,44
FR_GISORS,FR_AUVERS_SUR_OISE,37
FR_GISORS,FR_BEAUVAIS,27
FR_GISORS,FR_CERGY_LE_HAUT,31
FR_GISORS,FR_CONFLANS_FIN_D_OISE,39
FR_GISORS,FR_MANTES_LA_JOLIE,33
FR_GISORS,FR_PONT_PETIT,35
FR_GISORS,FR_ROUEN_RIVE_DROITE,53
FR_GISORS,FR_ST_MARTIN_DU_VIVIER,50
FR_GISORS,FR_VAUX_SUR_SEINE,33
FR_GISORS,FR_VILLERS_SUR_THERE,29
FR_GIVORS,FR_ALAI,19
FR_GIVORS,FR_ANDREZIEUX,40
FR_GIVORS,FR_CHARBONNIERES_LES_BAINS,22
FR_GIVORS,FR_DARDILLY,24
FR_GIVORS,FR_GRIGNY,4
FR_GIVORS,FR_LYON_PART_DIEU,21
FR_GIVORS,FR_MONTROND_LES_BAINS,41
FR_GIVORS,FR_SERVES_SUR_RHONE_EROME,50
FR_GIVORS,FR_ST_CLAIR_LES_ROCHES,15
FR_GIVORS,FR_ST_ETIENNE_CHATEAUCREUX,33
FR_GIVORS,FR_ST_JUST_ST_RAMBERT,40
FR_GIVORS,FR_TERNAY,4
FR_GIVORS,FR_VAUGRIS,12
FR_GRANDE_SYNTHE,FR_AIRE_SUR_LA_LYS,41
FR_GRANDE_SYNTHE,FR_ARQUES_PAS_DE_CALAIS,31
FR_GRANDE_SYNTHE,FR_CALAIS_FRETHUN,37
FR_GRANDE_SYNTHE,FR_CALAIS_MAREE,34
FR_GRANDE_SYNTHE,FR_DUNKERQUE,5
FR_GRANDE_SYNTHE,FR_GRAVELINES,13
FR_GRANDE_SYNTHE,FR_LOON_PLAGE,6
FR_GRANDE_SYNTHE,FR_NIELLES_LES_BLEQUIN,41
FR_GRATTERY,FR_BELFORT,58
FR_GRATTERY,FR_BELFORT_MONTBELIARD_TGV,62
FR_GRATTERY,FR_BESANCON_VIOTTE,47
FR_GRATTERY,FR_CHAMPLITTE,42
FR_GRATTERY,FR_CONTREXEVILLE,58
FR_GRATTERY,FR_ECOLE_VALENTIN,45
FR_GRATTERY,FR_IS_SUR_TILLE,73
FR_GRATTERY,FR_LAMARCHE_SUR_SAONE,68
FR_GRATTERY,FR_MONTBELIARD,57
FR_GRAVELINES,FR_AIRE_SUR_LA_LYS,42
FR_GRAVELINES,FR_ARQUES_PAS_DE_CALAIS,31
FR_GRAVELINES,FR_BOULOGNE_MAREE,47
FR_GRAVELINES,FR_CALAIS_FRETHUN,23
FR_GRAVELINES,FR_CALAIS_MAREE,20
FR_GRAVELINES,FR_DUNKERQUE,18
FR_GRAVELINES,FR_GRANDE_SYNTHE,13
FR_GRAVELINES,FR_LOON_PLAGE,8
FR_GRAVELINES,FR_NIELLES_LES_BLEQUIN,34
FR_GRENOBLE,FR_AIX_LES_BAINS_LE_REVARD,57
FR_GRENOBLE,FR_ASPRES_SUR_BUECH,75
FR_GRENOBLE,FR_CHAMBERY_CHALLES_LES_EAUX,45
FR_GRENOBLE,FR_EMBRUN,93
FR_GRENOBLE,FR_GAP,76
FR_GRENOBLE,FR_LA_COTE_ST_ANDRE_LE_RIVAL,39
FR_GRENOBLE,FR_LE_CHEYLAS_LA_BUISSIERE,32
FR_GRENOBLE,FR_MOIRANS,18
FR_GRENOBLE,FR_SERVES_SUR_RHONE_EROME,71
FR_GRENOBLE,FR_ST_MARCEL_LES_VALENCE,62
FR_GRENOBLE,FR_VALENCE,71
FR_GRIGNY,FR_ALAI,16
FR_GRIGNY,FR_CALUIRE,21
FR_GRIGNY,FR_CHARBONNIERES_LES_BAINS,20
FR_GRIGNY,FR_CREPIEUX_LA_PAPE,22
FR_GRIGNY,FR_DARDILLY,21
FR_GRIGNY,FR_GIVORS,4
FR_GRIGNY,FR_LA_COTE_ST_ANDRE_LE_RIVAL,47
FR_GRIGNY,FR_LYON_PART_DIEU,17
FR_GRIGNY,FR_ST_CLAIR_LES_ROCHES,18
FR_GRIGNY,FR_TERNAY,1
FR_GRIGNY,FR_VAUGRIS,14
FR_GRUSON,FR_ANNAPPES,5
FR_GRUSON,FR_ARMENTIERES,25
FR_GRUSON,FR_AUBIGNY_AU_BAC,36
FR_GRUSON,FR_BAUVIN_PROVIN,23
FR_GRUSON,FR_BEUVRAGES,31
FR_GRUSON,FR_CAPPELLE_HUQUINVILLE,9
FR_GRUSON,FR_LILLE_FLANDRES,10
FR_GRUSON,FR_LOOS_LEZ_LILLE,13
FR_GRUSON,FR_RONCHIN,9
FR_GUEURES_BRACHY,FR_ABANCOURT,61
FR_GUEURES_BRACHY,FR_BARENTIN_VILLE,33
FR_GUEURES_BRACHY,FR_BOLBEC_VILLE,46
FR_GUEURES_BRACHY,FR_DIEPPE,12
FR_GUEURES_BRACHY,FR_EU,41
FR_GUEURES_BRACHY,FR_LE_HAVRE,71
FR_GUEURES_BRACHY,FR_LE_TREPORT_MERS,39
FR_GUEURES_BRACHY,FR_ROUEN_RIVE_DROITE,44
FR_GUEURES_BRACHY,FR_ST_MARTIN_DU_VIVIER,43
FR_HACHETTE,FR_ANOR,32
FR_HACHETTE,FR_AULNOYE_AYMERIES,8
FR_HACHETTE,FR_BAVAY,16
FR_HACHETTE,FR_BEUVRAGES,31
FR_HACHETTE,FR_BLANC_MISSERON,28
FR_HACHETTE,FR_CAMBRAI,36
FR_HACHETTE,FR_EPEHY,47
FR_HACHETTE,FR_HIRSON,36
FR_HACHETTE,FR_MAUBEUGE,20
FR_HACHETTE,FR_MENNEVRET,23
FR_HACHETTE,FR_VALENCIENNES,28
FR_HAGUENAU,FR_ADAMSWILLER,43
FR_HAGUENAU,FR_ARZVILLER,45
FR_HAGUENAU,FR_BEINHEIM_EMBRANCHEMENT,23
FR_HAGUENAU,FR_BITCHE,37
FR_HAGUENAU,FR_SAVERNE,32
FR_HAGUENAU,FR_SCHALBACH,45
FR_HAGUENAU,FR_STRASBOURG_VILLE,26
FR_HAGUENAU,FR_TIEFFENBACH_STRUTH,40
FR_HIRSON,FR_AMAGNE_VILLAGE,53
FR_HIRSON,FR_ANOR,8
FR_HIRSON,FR_AULNOYE_AYMERIES,36
FR_HIRSON,FR_BAVAY,48
FR_HIRSON,FR_BOGNY_SUR_MEUSE,49
FR_HIRSON,FR_HACHETTE,36
FR_HIRSON,FR_LAON,51
FR_HIRSON,FR_MAUBEUGE,41
FR_HIRSON,FR_MENNEVRET,38
FR_HIRSON,FR_PONT_MAUGIS,68
FR_HIRSON,FR_VERNEUIL_SUR_SERRE,42
FR_HIRSON,FR_VRIGNE_MEUSE,59
FR_HOMBOURG_HAUT,FR_ANZELING,27
FR_HOMBOURG_HAUT,FR_BENESTROFF,25
FR_HOMBOURG_HAUT,FR_BENING,4
FR_HOMBOURG_HAUT,FR_BOUZONVILLE,25
FR_HOMBOURG_HAUT,FR_FARSCHVILLER,11
FR_HOMBOURG_HAUT,FR_REMILLY,30
FR_HOMBOURG_HAUT,FR_SARRALBE,24
FR_HOMBOURG_HAUT,FR_SARREGUEMINES,22
FR_IGNEY_AVRICOURT,FR_ADAMSWILLER,42
FR_IGNEY_AVRICOURT,FR_ARZVILLER,29
FR_IGNEY_AVRICOURT,FR_BENESTROFF,29
FR_IGNEY_AVRICOURT,FR_BERTHELMING,24
FR_IGNEY_AVRICOURT,FR_DOMBASLE_SUR_MEURTHE,34
FR_IGNEY_AVRICOURT,FR_SARREBOURG,21
FR_IGNEY_AVRICOURT,FR_SCHALBACH,33
FR_IGNEY_AVRICOURT,FR_VALLOIS,28
FR_INGRANDES_MERIGNY,FR_ARGY,53
FR_INGRANDES_MERIGNY,FR_AZAY_SUR_CHER,85
FR_INGRANDES_MERIGNY,FR_CHASSENEUIL_VIENNE,45
FR_INGRANDES_MERIGNY,FR_CIVAUX,29
FR_INGRANDES_MERIGNY,FR_NEUVILLE_DE_POITOU,56
FR_INGRANDES_MERIGNY,FR_POITIERS,48
FR_INGRANDES_MERIGNY,FR_ST_BRICE_SUR_VIENNE,80
FR_INGRANDES_MERIGNY,FR_ST_SEBASTIEN,51
FR_ISSY,FR_ANTONY,8
FR_ISSY,FR_BIEVRES,8
FR_ISSY,FR_LE_VAL_D_OR,5
FR_ISSY,FR_MASSY_EUROPE,11
FR_ISSY,FR_MEUDON,1
FR_ISSY,FR_PARIS_ST_LAZARE,8
FR_ISSY,FR_PONT_DE_SEVRES,3
FR_ISSY,FR_PUTEAUX,7
FR_ISSY,FR_RUNGIS_MIN,11
FR_ISSY,FR_SURESNES_PUTEAUX,7
FR_ISSY,FR_VIROFLAY_RIVE_DROITE,7
FR_ISTRES,FR_AIX_EN_PROVENCE,37
FR_ISTRES,FR_ARLES,33
FR_ISTRES,FR_AUBAGNE,53
FR_ISTRES,FR_AVIGNON_CENTRE,49
FR_ISTRES,FR_BEAUCAIRE,42
FR_ISTRES,FR_FOS_COUSSOUL,8
FR_ISTRES,FR_MARSEILLE_ST_CHARLES,40
FR_ISTRES,FR_MARTIGUES,15
FR_ISTRES,FR_MIRAMAS,7
FR_ISTRES,FR_TARASCON,41
FR_ISTRES,FR_VITROLLES,22
FR_IS_SUR_TILLE,FR_ALLEREY,70
FR_IS_SUR_TILLE,FR_ARC_ET_SENANS,73
FR_IS_SUR_TILLE,FR_BRETIGNY_NORGES,15
FR_IS_SUR_TILLE,FR_CHAMPLITTE,31
FR_IS_SUR_TILLE,FR_DIJON_VILLE,23
FR_IS_SUR_TILLE,FR_ECOLE_VALENTIN,71
FR_IS_SUR_TILLE,FR_GRATTERY,73
FR_IS_SUR_TILLE,FR_LAMARCHE_SUR_SAONE,33
FR_JONCHEREY,FR_BELFORT,16
FR_JONCHEREY,FR_BELFORT_MONTBELIARD_TGV,10
FR_JONCHEREY,FR_COLMAR,66
FR_JONCHEREY,FR_LUTTERBACH_TRAM_TRAIN,33
FR_JONCHEREY,FR_MONTBELIARD,15
FR_JONCHEREY,FR_MULHOUSE_VILLE,35
FR_JONCHEREY,FR_MUNSTER,58
FR_JONCHEREY,FR_THANN,33
FR_JOUE_LES_TOURS,FR_ARGY,74
FR_JOUE_LES_TOURS,FR_AZAY_SUR_CHER,15
FR_JOUE_LES_TOURS,FR_BESSE_SUR_BRAYE,53
FR_JOUE_LES_TOURS,FR_BREZE_ST_CYR_EN_BOURG,58
FR_JOUE_LES_TOURS,FR_LAVENAY,48
FR_JOUE_LES_TOURS,FR_LA_MEMBROLLE_SUR_CHOISILLE,9
FR_JOUE_LES_TOURS,FR_LE_LUDE,49
FR_JOUE_LES_TOURS,FR_LINIERES_BOUTON,46
FR_JOUE_LES_TOURS,FR_METTRAY,10
FR_JOUE_LES_TOURS,FR_SAUMUR,57
FR_JOUE_LES_TOURS,FR_TOURS,4
FR_KERHOSTIN,FR_BABINIERE,124
FR_KERHOSTIN,FR_BREST,138
FR_KERHOSTIN,FR_BRETEIL,115
FR_KERHOSTIN,FR_LA_CROIX_DE_MEAN,76
FR_KERHOSTIN,FR_NANTES,125
FR_KERHOSTIN,FR_PAIMBOEUF,88
FR_KERHOSTIN,FR_PLOUHARNEL_CARNAC,8
FR_KERHOSTIN,FR_RENNES,126
FR_KERHOSTIN,FR_ST_JACUT,73
FR_LABEGE_VILLAGE,FR_ALBI,65
FR_LABEGE_VILLAGE,FR_BOULETERNERE,131
FR_LABEGE_VILLAGE,FR_CASTELNAU_D_ESTRETEFONDS,32
FR_LABEGE_VILLAGE,FR_CAUDIES,106
FR_LABEGE_VILLAGE,FR_FENOUILLET,20
FR_LABEGE_VILLAGE,FR_LE_GARRIC,73
FR_LABEGE_VILLAGE,FR_MURET,18
FR_LABEGE_VILLAGE,FR_SAUTO,125
FR_LABEGE_VILLAGE,FR_ST_JORY,26
FR_LABEGE_VILLAGE,FR_ST_JUERY,71
FR_LABEGE_VILLAGE,FR_TOULOUSE_MATABIAU,11
FR_LAISSAC,FR_AURILLAC,68
FR_LAISSAC,FR_BALSIEGES,52
FR_LAISSAC,FR_CHIRAC,38
FR_LAISSAC,FR_LE_GARRIC,67
FR_LAISSAC,FR_MAURS,62
FR_LAISSAC,FR_RECOULES,12
FR_LAISSAC,FR_RODEZ,19
FR_LAISSAC,FR_ST_JEAN_ET_ST_PAUL,55
FR_LAISSAC,FR_ST_JUERY,69
FR_LALINDE,FR_BON_ENCONTRE,74
FR_LALINDE,FR_BOULAZAC,37
FR_LALINDE,FR_CAHORS,70
FR_LALINDE,FR_CAZOULES,54
FR_LALINDE,FR_CUZORN,37
FR_LALINDE,FR_LA_CAVE,39
FR_LALINDE,FR_MILHAC_D_AUBEROCHE,35
FR_LALINDE,FR_PORT_STE_MARIE,71
FR_LALINDE,FR_ST_CAPRAISE_DE_LALINDE,8
FR_LALINDE,FR_ST_FRONT_SUR_LEMANCE,35
FR_LALINDE,FR_ST_LEON_SUR_L_ISLE,37
FR_LAMARCHE_SUR_SAONE,FR_ANDELOT,62
FR_LAMARCHE_SUR_SAONE,FR_ARBOIS,50
FR_LAMARCHE_SUR_SAONE,FR_ARC_ET_SENANS,41
FR_LAMARCHE_SUR_SAONE,FR_BESANCON_VIOTTE,48
FR_LAMARCHE_SUR_SAONE,FR_BRETIGNY_NORGES,24
FR_LAMARCHE_SUR_SAONE,FR_CHAMPLITTE,39
FR_LAMARCHE_SUR_SAONE,FR_DIJON_VILLE,27
FR_LAMARCHE_SUR_SAONE,FR_ECOLE_VALENTIN,46
FR_LAMARCHE_SUR_SAONE,FR_GRATTERY,68
FR_LAMARCHE_SUR_SAONE,FR_IS_SUR_TILLE,33
FR_LAMATIVIE,FR_AURILLAC,33
FR_LAMATIVIE,FR_BRIVE_LA_GAILLARDE,44
FR_LAMATIVIE,FR_CAZOULES,49
FR_LAMATIVIE,FR_FLOIRAC_LOT,31
FR_LAMATIVIE,FR_GIMEL,39
FR_LAMATIVIE,FR_MAURS,33
FR_LAMATIVIE,FR_MEYMAC,62
FR_LAMATIVIE,FR_SAIGNES_YDES,54
FR_LAMATIVIE,FR_VARETZ,51
FR_LAMOTTE_BREBIERE,FR_AILLY_SUR_NOYE,15
FR_LAMOTTE_BREBIERE,FR_AMIENS,6
FR_LAMOTTE_BREBIERE,FR_BOVES,4
FR_LAMOTTE_BREBIERE,FR_BRETEUIL_EMBRANCHEMENT,29
FR_LAMOTTE_BREBIERE,FR_CONTEVILLE,40
FR_LAMOTTE_BREBIERE,FR_MARCELCAVE,14
FR_LAMOTTE_BREBIERE,FR_MONTDIDIER,30
FR_LAMOTTE_BREBIERE,FR_PICQUIGNY,19
FR_LAMOTTE_BREBIERE,FR_ROSIERES,24
FR_LANDOS,FR_ALLENC,36
FR_LANDOS,FR_BALSIEGES,49
FR_LANDOS,FR_BEAUZAC,49
FR_LANDOS,FR_BELVEZET,32
FR_LANDOS,FR_CHIRAC,58
FR_LANDOS,FR_GARABIT,53
FR_LANDOS,FR_LUC,21
FR_LANDOS,FR_NEUSSARGUES,73
FR_LANDOS,FR_ST_FLOUR_CHAUDES_AIGUES,60
FR_LANDOS,FR_ST_VIDAL,26
FR_LANGON,FR_ARJUZANX,77
FR_LANGON,FR_BASSENS,44
FR_LANGON,FR_BORDEAUX_ST_JEAN,38
FR_LANGON,FR_GAZINET_CESTAS,43
FR_LANGON,FR_LA_GORP,46
FR_LANGON,FR_LE_BEC_D_AMBES,58
FR_LANGON,FR_MONT_DE_MARSAN,77
FR_LANGON,FR_PORT_STE_MARIE,61
FR_LANGON,FR_ST_CHRISTOLY_DE_BLAYE,68
FR_LANGON,FR_ST_ETIENNE_DE_LISSE,37
FR_LAON,FR_ANOR,57
FR_LAON,FR_CHAMPAGNE_ARDENNE_TGV,48
FR_LAON,FR_FOLEMBRAY,24
FR_LAON,FR_HIRSON,51
FR_LAON,FR_MENNEVRET,46
FR_LAON,FR_MESNIL_SUR_OGER,75
FR_LAON,FR_OULCHY_BRENY,47
FR_LAON,FR_REIMS,45
FR_LAON,FR_VERNEUIL_SUR_SERRE,9
FR_LATOUR_DE_CAROL_ENVEITG,FR_BOULETERNERE,61
FR_LATOUR_DE_CAROL_ENVEITG,FR_CAPENDU,97
FR_LATOUR_DE_CAROL_ENVEITG,FR_CAUDIES,55
FR_LATOUR_DE_CAROL_ENVEITG,FR_CIER_DE_LUCHON,115
FR_LATOUR_DE_CAROL_ENVEITG,FR_LEGE,115
FR_LATOUR_DE_CAROL_ENVEITG,FR_MURET,121
FR_LATOUR_DE_CAROL_ENVEITG,FR_PERPIGNAN,84
FR_LATOUR_DE_CAROL_ENVEITG,FR_SAUTO,22
FR_LAVENAY,FR_ARROU,47
FR_LAVENAY,FR_AZAY_SUR_CHER,48
FR_LAVENAY,FR_BESSE_SUR_BRAYE,5
FR_LAVENAY,FR_JOUE_LES_TOURS,48
FR_LAVENAY,FR_LA_MEMBROLLE_SUR_CHOISILLE,40
FR_LAVENAY,FR_LE_LUDE,44
FR_LAVENAY,FR_LE_MANS,45
FR_LAVENAY,FR_MAUVES_CORBON,74
FR_LAVENAY,FR_METTRAY,38
FR_LAVENAY,FR_NOGENT_LE_ROTROU,60
FR_LAVENAY,FR_TOURS,44
FR_LA_BOUSSAC,FR_BARNEVILLE,96
FR_LA_BOUSSAC,FR_BREST,208
FR_LA_BOUSSAC,FR_BRETEIL,45
FR_LA_BOUSSAC,FR_CHATEAUBRIANT,92
FR_LA_BOUSSAC,FR_DENNEVILLE,90
FR_LA_BOUSSAC,FR_FOLLIGNY,39
FR_LA_BOUSSAC,FR_FRYNAUDOUR,110
FR_LA_BOUSSAC,FR_NEUILLY,93
FR_LA_BOUSSAC,FR_PLANCOET,42
FR_LA_BOUSSAC,FR_PONTRIEUX,112
FR_LA_BOUSSAC,FR_RENNES,46
FR_LA_BOUSSAC,FR_SERVON_TANIS,19
FR_LA_BOUSSAC,FR_ST_GEORGES_DE_LA_RIVIERE,94
FR_LA_CAVE,FR_ANGOULEME,64
FR_LA_CAVE,FR_BOULAZAC,11
FR_LA_CAVE,FR_FONTAFIE,76
FR_LA_CAVE,FR_LALINDE,39
FR_LA_CAVE,FR_MILHAC_D_AUBEROCHE,24
FR_LA_CAVE,FR_ST_CAPRAISE_DE_LALINDE,38
FR_LA_CAVE,FR_ST_ETIENNE_DE_LISSE,67
FR_LA_CAVE,FR_ST_LEON_SUR_L_ISLE,13
FR_LA_CAVE,FR_VARETZ,64
FR_LA_CAVE,FR_VARS,75
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_GRENOBLE,39
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_GRIGNY,47
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_MOIRANS,25
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_SERVES_SUR_RHONE_EROME,43
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_ST_CLAIR_LES_ROCHES,40
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_ST_MARCEL_LES_VALENCE,47
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_TERNAY,46
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_VALENCE,56
FR_LA_COTE_ST_ANDRE_LE_RIVAL,FR_VAUGRIS,38
FR_LA_COURNEUVE_DUGNY,FR_AULNAY_SOUS_BOIS,6
FR_LA_COURNEUVE_DUGNY,FR_BETZ,45
FR_LA_COURNEUVE_DUGNY,FR_BOBIGNY,4
FR_LA_COURNEUVE_DUGNY,FR_BOULEVARD_VICTOR_HUGO,8
FR_LA_COURNEUVE_DUGNY,FR_EPINAY_GRANDE_CEINTURE,6
FR_LA_COURNEUVE_DUGNY,FR_EPINAY_SUR_SEINE,8
FR_LA_COURNEUVE_DUGNY,FR_LA_PLAINE_STADE_DE_FRANCE,5
FR_LA_COURNEUVE_DUGNY,FR_ORMOY_VILLERS,42
FR_LA_COURNEUVE_DUGNY,FR_PARIS_ST_LAZARE,10
FR_LA_COURNEUVE_DUGNY,FR_VAIRES_TORCY,18
FR_LA_COURNEUVE_DUGNY,FR_VILLEPINTE,8
FR_LA_CRAU,FR_AGAY,71
FR_LA_CRAU,FR_AIX_EN_PROVENCE,66
FR_LA_CRAU,FR_AUBAGNE,44
FR_LA_CRAU,FR_LA_GARDE,6
FR_LA_CRAU,FR_MARSEILLE_ST_CHARLES,58
FR_LA_CRAU,FR_TOULON,11
FR_LA_CRAU,FR_TRANS,52
FR_LA_CRAU,FR_VITROLLES,75
FR_LA_CROIX_DE_MEAN,FR_BABINIERE,49
FR_LA_CROIX_DE_MEAN,FR_CHATEAUBRIANT,77
FR_LA_CROIX_DE_MEAN,FR_KERHOSTIN,76
FR_LA_CROIX_DE_MEAN,FR_NANTES,50
FR_LA_CROIX_DE_MEAN,FR_OUDON,68
FR_LA_CROIX_DE_MEAN,FR_PAIMBOEUF,13
FR_LA_CROIX_DE_MEAN,FR_PLOUHARNEL_CARNAC,77
FR_LA_CROIX_DE_MEAN,FR_ST_JACUT,42
FR_LA_FERRIERE_DE_FLEE,FR_ANGERS_ST_LAUD,36
FR_LA_FERRIERE_DE_FLEE,FR_ANGRIE_LOIRE,33
FR_LA_FERRIERE_DE_FLEE,FR_BAUGE,59
FR_LA_FERRIERE_DE_FLEE,FR_CHATEAUBRIANT,40
FR_LA_FERRIERE_DE_FLEE,FR_COMBREE,14
FR_LA_FERRIERE_DE_FLEE,FR_NEAU,55
FR_LA_FERRIERE_DE_FLEE,FR_OUDON,55
FR_LA_FERRIERE_DE_FLEE,FR_RENNES,75
FR_LA_FERRIERE_DE_FLEE,FR_VOUTRE,61
FR_LA_GARDE,FR_AGAY,77
FR_LA_GARDE,FR_AIX_EN_PROVENCE,64
FR_LA_GARDE,FR_AUBAGNE,41
FR_LA_GARDE,FR_LA_CRAU,6
FR_LA_GARDE,FR_MARSEILLE_ST_CHARLES,55
FR_LA_GARDE,FR_TOULON,7
FR_LA_GARDE,FR_TRANS,57
FR_LA_GARDE,FR_VITROLLES,73
FR_LA_GORP,FR_BASSENS,4
FR_LA_GORP,FR_BORDEAUX_ST_JEAN,12
FR_LA_GORP,FR_GAZINET_CESTAS,24
FR_LA_GORP,FR_LANGON,46
FR_LA_GORP,FR_LE_BEC_D_AMBES,12
FR_LA_GORP,FR_ST_CHRISTOLY_DE_BLAYE,24
FR_LA_GORP,FR_ST_ETIENNE_DE_LISSE,32
FR_LA_GORP,FR_ST_SEURIN_LIJARDIERES,77
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_AZAY_SUR_CHER,18
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_BAUGE,57
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_BESSE_SUR_BRAYE,45
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_JOUE_LES_TOURS,9
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_LAVENAY,40
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_LE_LUDE,43
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_LINIERES_BOUTON,42
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_METTRAY,2
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_SAUMUR,57
FR_LA_MEMBROLLE_SUR_CHOISILLE,FR_TOURS,6
FR_LA_PLAINE_STADE_DE_FRANCE,FR_ASNIERES_SUR_SEINE,6
FR_LA_PLAINE_STADE_DE_FRANCE,FR_AULNAY_SOUS_BOIS,10
FR_LA_PLAINE_STADE_DE_FRANCE,FR_BOBIGNY,5
FR_LA_PLAINE_STADE_DE_FRANCE,FR_BOULEVARD_VICTOR_HUGO,3
FR_LA_PLAINE_STADE_DE_FRANCE,FR_CLICHY_LEVALLOIS,5
FR_LA_PLAINE_STADE_DE_FRANCE,FR_EPINAY_GRANDE_CEINTURE,5
